Date,Open,High,Low,Close,Turnover,Volume
2017/9/6,9093.13,9093.84,9047.42,9057.55,99,3409.83
2017/9/7,9052.91,9110.54,9034.46,9055.33,112,3766.01
2017/9/8,9059.95,9117.28,9041.78,9079.38,92,3058.3
2017/9/11,9076.63,9082.95,9007.36,9027.29,131,4127.99
2017/9/12,9021.75,9027.71,8961.95,9007.08,140,4423.52
2017/9/13,9000.51,9038.18,8981.3,9028.58,86,3088.2
2017/9/14,9026.39,9057.95,8998.12,9015,103,3385.36
2017/9/15,9002.1,9055.68,8999.91,9054.85,111,3549.13
2017/9/18,9061.68,9132.44,9060.91,9088.73,137,4559.7
2017/9/19,9103.47,9120.32,9014.44,9042.57,111,3632.84
2017/9/20,9045.16,9077.66,9034.31,9057.74,103,3355.62
2017/9/21,9048.48,9068.56,9009.09,9024.12,124,3541.53
2017/9/22,9006.3,9048.46,8998.79,9036.14,106,3226.8
2017/9/25,9039.26,9158.49,9037.5,9149.6,168,6063.11
2017/9/26,9137.05,9152.1,9095.79,9119.37,97,3490.9
2017/9/27,9142.64,9157.58,9103.09,9115.38,91,3234.57
2017/9/28,9119.25,9227.52,9112.29,9226.23,121,4333.68
2017/9/29,9242.28,9315.55,9239.57,9247.12,128,4586.33
2017/10/9,9350.9,9458.18,9324.43,9379.28,183,6419.05
2017/10/10,9390.47,9464.1,9333.66,9432.72,238,8052.03
2017/10/11,9437.33,9603.44,9437.33,9551.51,223,7689.5
2017/10/12,9556.57,9601.68,9539.44,9583.33,129,4549.84
2017/10/13,9582.42,9601.07,9547.6,9563.04,127,4413.64
2017/10/16,9578.51,9623.2,9522.59,9558.73,149,5243.92
2017/10/17,9545.88,9586.13,9505.81,9584.48,101,3769.43
2017/10/18,9589.4,9786.88,9566.27,9786.23,242,8044.14
2017/10/19,9790.68,9965.26,9782.73,9943.64,276,9580.6
2017/10/20,9914.17,9920.03,9824.93,9882.76,151,5188.59
2017/10/23,9886.86,10029.27,9877.85,9991.8,209,7171.62
2017/10/24,9976.92,10069.79,9959.3,10051.61,210,7049.8
2017/10/25,10040.5,10161.54,10006.74,10148.17,182,6703.59
2017/10/26,10089.69,10253.32,9996.94,10033.21,249,9382.2
2017/10/27,10035.39,10081.55,9981.67,10081.55,195,7339.91
2017/10/30,10093.26,10139.53,9909.18,10076.27,258,9502.67
2017/10/31,10018.72,10058.61,9958.26,10038.07,216,8507.63
2017/11/1,10071.7,10142.07,9989.95,10032.66,189,7040.77
2017/11/2,10018.16,10079.91,9953.59,10077.91,167,5972.51
2017/11/3,10069.8,10201.44,10057.98,10175.02,184,6817.4
2017/11/6,10166.32,10565.97,10113.51,10527.75,271,10093.52
2017/11/7,10509.63,10613.75,10336.38,10399.22,271,10795.5
2017/11/8,10377.98,10397.75,10188.81,10237.54,276,10797.53
2017/11/9,10199.68,10281.64,10130.11,10276.63,182,7688.76
2017/11/10,10269.87,10338.97,10197.65,10332.68,215,8570.53
2017/11/13,10324.24,10328.98,10237.59,10258.1,255,9422.68
2017/11/14,10274.03,10305.33,10064.76,10087.88,262,10411.85
2017/11/15,10070.94,10162.29,10037.18,10147.3,223,8446.07
2017/11/16,10123.38,10330,10108.97,10320.05,209,7872.69
2017/11/17,10302.03,10311.91,10160.75,10224.77,260,8915.36
2017/11/20,10154.1,10290.47,9986.68,10287.99,221,8085.31
2017/11/21,10247.6,10404.14,10236.78,10339.81,260,9623.6
2017/11/22,10381.09,10442.77,10180.95,10257.28,230,8873.69
2017/11/23,10215.09,10215.09,9828.8,9837.62,236,8748.25
2017/11/24,9765.62,9874.82,9732.82,9851.69,171,6089.02
2017/11/27,9819.26,9831.3,9679.76,9731.82,129,4600.44
2017/11/28,9722.39,9809.36,9722.27,9808.34,112,4169.65
2017/11/29,9831.99,9849.49,9600.95,9662.14,140,5099.57
2017/11/30,9636.52,9693.7,9561.97,9603.78,114,3875.76
2017/12/1,9623.34,9717.13,9603.45,9675.27,100,3716.5
2017/12/4,9640.92,9789.9,9618.11,9754.41,114,4368.93
2017/12/5,9746.45,9784.81,9723.68,9769.35,154,5098.96
2017/12/6,9754.65,9805.65,9643.69,9734.04,104,3607.1
2017/12/7,9732.24,9748.73,9633.19,9663.8,87,3089.83
2017/12/8,9645.84,9762.97,9645.84,9751.15,112,4024.01
2017/12/11,9773.41,10000.2,9768.62,9999.9,199,8186.03
2017/12/12,10014.33,10025.67,9901.29,9903.2,139,5329.12
2017/12/13,9909.36,9975.63,9884.17,9971.25,124,4688.91
2017/12/14,9979.95,9991.04,9936.75,9957.73,123,4602.69
2017/12/15,9958.72,9973.83,9828.05,9835.68,130,4851.96
2017/12/18,9836.54,9915.16,9774.78,9858.67,125,4347.33
2017/12/19,9867.75,9963.07,9860.04,9960.56,126,4901.39
2017/12/20,9989.02,10023.26,9941.65,10008.82,141,5380.9
2017/12/21,10009.01,10171.02,9964.43,10136.37,187,7127.3
2017/12/22,10150.18,10195.74,10142.29,10149.53,144,5630.64
2017/12/25,10148.59,10220.92,10117.88,10183.44,146,5437.65
2017/12/26,10186.69,10187.12,10059.07,10122.58,153,5775.16
2017/12/27,10125.67,10125.67,9921.14,9925.54,147,5494.99
2017/12/28,9928.57,10033.55,9916.28,10008.43,140,5314.2
2017/12/29,10012.23,10075.77,9992.28,10074.12,140,4827.44
2018/1/2,10089.98,10124.39,10029.8,10077.09,159,5892.95
2018/1/3,10092.73,10162.49,10052.11,10079.36,248,8547.86
2018/1/4,10087.04,10178.73,10069.48,10169.97,177,6814.36
2018/1/5,10211.57,10228.42,10142.04,10166.69,192,7080.73
2018/1/8,10139,10227.87,10120.99,10226.65,232,8126.34
2018/1/9,10235.12,10483.05,10207.5,10474.25,266,10279
2018/1/10,10464.22,10502.05,10367.71,10448.85,203,7874.62
2018/1/11,10407.67,10445.66,10373.22,10406.54,153,5825.15
2018/1/12,10409.99,10487.44,10373.95,10472.77,168,6519.1
2018/1/15,10463.07,10570.91,10388.31,10406.76,228,8536
2018/1/16,10387.3,10655.35,10369.31,10535.77,247,9681.93
2018/1/17,10549.21,10559.9,10405.77,10443.69,226,8195.65
2018/1/18,10456.84,10535.88,10350.5,10379.54,189,6991.77
2018/1/19,10380.84,10431.97,10311.68,10374.23,214,7549.81
2018/1/22,10384.84,10558.25,10377.9,10558.25,191,7714.09
2018/1/23,10570.93,10594.44,10492.33,10562.37,179,7100.05
2018/1/24,10567.76,10635.82,10529.37,10626.25,229,8355.89
2018/1/25,10627.12,10636.12,10482.19,10490.51,190,7342.87
2018/1/26,10483.46,10543.61,10463.19,10520.61,179,6376.86
2018/1/29,10507.54,10548.01,10199.68,10209.8,217,8454
2018/1/30,10179.66,10263.79,10172.38,10207.87,157,5376.1
2018/1/31,10194.22,10273.95,10168.52,10244.77,161,5545.35
2018/2/1,10248.63,10288.42,10021.34,10105.44,201,6708.3
2018/2/2,10096.3,10190.19,10017.25,10121.27,151,5230.31
2018/2/5,10014.19,10041.59,9928.2,9980.6,153,5587.98
2018/2/6,9784.76,9797.83,9537.9,9639.5,241,8604.94
2018/2/7,9783.93,9799.87,9482.86,9510.29,185,6553.41
2018/2/8,9507.23,9683.35,9502.52,9634.02,121,4366.11
2018/2/9,9390.34,9490.53,9237.37,9370.77,219,7250.3
2018/2/12,9393.78,9685.54,9393.27,9670.64,146,5256.33
2018/2/13,9719.84,9845.17,9717.62,9739.04,127,4642.86
2018/2/14,9760.43,9851.05,9735.53,9849.65,97,3475.67
2018/2/22,9900.23,9971.21,9844.32,9969.24,121,4716.73
2018/2/23,9989.49,9998.55,9924.62,9973.48,104,4019.06
2018/2/26,9995.78,10132.65,9935.67,10126.89,149,5744.4
2018/2/27,10139.55,10155.8,10016.18,10021.58,130,4697.05
2018/2/28,9978.11,10033.74,9920.82,9983.4,112,4054.4
2018/3/1,9956.31,10109.09,9936.02,10107.25,112,4111.77
2018/3/2,10053.38,10118.62,10033.75,10055.68,105,3893
2018/3/5,10062.91,10162.27,10052.13,10162.11,114,4417.67
2018/3/6,10171.15,10385.04,10170.97,10382.23,184,6917.65
2018/3/7,10368.68,10417.13,10277.83,10296.92,133,5047.77
2018/3/8,10325.54,10596.92,10314.71,10595.29,207,7871.97
2018/3/9,10611.03,10707.33,10571.56,10706.21,191,7125.71
2018/3/12,10750.86,10800.83,10725.47,10768.21,203,7531.03
2018/3/13,10749.78,10749.78,10584.33,10599.65,151,5696.09
2018/3/14,10577.07,10635.15,10566.94,10581.69,141,5303.92
2018/3/15,10555.54,10724.29,10544.43,10715.18,142,5874.98
2018/3/16,10726.37,10807.74,10676.22,10678.08,149,6057.13
2018/3/19,10681.68,11016.01,10650.05,11014.23,208,8437.46
2018/3/20,10953.39,11265.47,10934.81,11261.77,317,12053.75
2018/3/21,11275.07,11306.69,11125.67,11182.77,278,9739.29
2018/3/22,11150.12,11205.85,10973.29,11066.33,193,7419.9
2018/3/23,10740.62,10968.67,10704.92,10914.18,302,11215.1
2018/3/26,10817.67,11286.09,10794.56,11214.47,272,10974.34
2018/3/27,11285.21,11367,11144.87,11267.64,307,12341.61
2018/3/28,11192.39,11339.39,11017.33,11031.92,238,9707.7
2018/3/29,11053.16,11085.49,10723.56,10890.88,217,8755.61
2018/3/30,10896.76,11233.29,10896.76,11230.66,233,9296.94
2018/4/2,11233.79,11271.34,11038.82,11079.78,218,8524.46
2018/4/3,10967.24,11100.12,10933.54,11095.37,175,7123.76
2018/4/4,11227.02,11289.87,11059.57,11079.72,238,9453.37
2018/4/9,11047.08,11143.14,10999.42,11100.54,195,7878.02
2018/4/10,11120.72,11221.66,11073.65,11220.07,158,6339.85
2018/4/11,11220.66,11242.56,11143.74,11162.91,213,8556.79
2018/4/12,11159.68,11292.34,11127.33,11247.79,184,7764.91
2018/4/13,11291.67,11320.12,10948.29,10954.66,243,10305.18
2018/4/16,10944.49,11082.19,10873.85,11019.25,185,7592.05
2018/4/17,11018.26,11057.18,10722.17,10743.21,190,7955.65
2018/4/18,10801.61,10830.75,10531.7,10783.33,217,8463.38
2018/4/19,10784.5,10896.08,10749.6,10880.57,179,6853.05
2018/4/20,10868.64,11055.14,10848.94,10881.56,170,6807.98
2018/4/23,10867.9,10978.22,10756.67,10835.27,176,6817.46
2018/4/24,10850.72,10995.6,10850.72,10969.14,178,6893.56
2018/4/25,10940.31,11221.33,10934.2,11210.23,227,9450.87
2018/4/26,11202.75,11202.75,10973.3,10998.58,179,7397.45
2018/4/27,11017.59,11301.65,10987.01,11208.23,248,10480.54
2018/5/2,11246.82,11359.04,11186.64,11266.16,293,12039.89
2018/5/3,11243.27,11302.62,11091.85,11290.37,215,8917.11
2018/5/4,11263.7,11465.3,11242.58,11413.95,217,8850.81
2018/5/7,11437.32,11703.83,11437.32,11702.04,243,10646.83
2018/5/8,11720.15,11737.19,11641.92,11683.06,233,10040.51
2018/5/9,11679.41,11714.84,11604.89,11712.24,182,7458.78
2018/5/10,11740.31,12079.42,11707.95,12067.55,278,12284.01
2018/5/11,12061.13,12257.7,11778.96,11803.42,300,13485.24
2018/5/14,11814.69,11933.73,11686.12,11906.22,230,9961.42
2018/5/15,11929.93,12225.67,11914.37,12223.32,277,11823.92
2018/5/16,12194.23,12481.5,12165.49,12355.21,356,15427.18
2018/5/17,12355.21,12355.44,12163.44,12203.98,230,9913.56
2018/5/18,12161.85,12324.73,12048.54,12323.78,221,9191.76
2018/5/21,12369.38,12380.35,12196.6,12283.94,226,9598.88
2018/5/22,12285.32,12560.59,12259.11,12559.17,237,10574.49
2018/5/23,12523.24,12714.05,12505.4,12537.6,251,11679.82
2018/5/24,12484.39,12604.81,12482.97,12561.1,214,9358.9
2018/5/25,12579.42,12863.99,12556.04,12766.94,261,12404.44
2018/5/28,12779.24,13098.16,12642.39,13047.95,291,14311.64
2018/5/29,12979.82,13239.32,12317.69,12389.4,415,20318.05
2018/5/30,12186.29,12562.28,11983.15,12316.03,360,15769.86
2018/5/31,12418.45,12709.26,12339.62,12702.38,290,13435.1
2018/6/1,12673.01,12748.71,12115.4,12230.31,313,14178.3
2018/6/4,12271.71,12304.27,12009.3,12251.14,250,10744.19
2018/6/5,12274.12,12707.11,12274.12,12654.13,260,12126.33
2018/6/6,12681.71,12805.56,12576.24,12772.6,218,10231.53
2018/6/7,12786.97,12810.21,12552.34,12563.5,228,10085.87
2018/6/8,12514.35,12628.93,12423.33,12482.29,214,9388.46
2018/6/11,12460.39,12460.39,12040.8,12154.05,248,11101.82
2018/6/12,12174.95,12371.14,12067.99,12358.94,248,10530.18
2018/6/13,12315.91,12315.91,12106.93,12126.75,210,8623.58
2018/6/14,12089.76,12213.64,11933.97,12002.35,214,8421.47
2018/6/15,11964.66,12030.08,11778.97,11838.26,186,7646.19
2018/6/19,11710.78,11923.23,11443.12,11603.83,315,12612.96
2018/6/20,11585.34,11972.93,11475.92,11938.71,268,10938.93
2018/6/21,11938.93,12120.25,11836.93,11856.94,243,10018.71
2018/6/22,11752.6,11950.98,11628.46,11946.54,173,7127.06
2018/6/25,12000.8,12107.47,11927.9,11999.53,196,8159.61
2018/6/26,11866.89,12017.75,11747.54,11919.79,196,7880.59
2018/6/27,11923,11972.65,11504.98,11563.05,226,9126.5
2018/6/28,11446.65,11574.76,11345.34,11383.86,196,8088.1
2018/6/29,11409.08,11803.51,11395.59,11772.69,200,8027.42
2018/7/2,11766.92,11995.47,11615.86,11727.91,221,9041.12
2018/7/3,11731.29,11754.28,11132.24,11536.67,280,11267.22
2018/7/4,11474.77,11502.86,11290.72,11302.91,167,6738.2
2018/7/5,11294.91,11408.79,11069.18,11111.98,173,7324.74
2018/7/6,11084.93,11380.33,10978.62,11218.83,207,8403.11
2018/7/9,11204.41,11604.98,11204.41,11600.55,217,8678.39
2018/7/10,11611.33,11681.2,11537.11,11670.9,173,7206.57
2018/7/11,11460.99,11708.3,11363.51,11646.78,198,8020.54
2018/7/12,11654.25,11998.09,11651.42,11902.57,262,10893.62
2018/7/13,11898.83,12189.71,11859.69,12103.24,251,10740.81
2018/7/16,12051.37,12204.09,12004.51,12185.1,205,8740.84
2018/7/17,12189.05,12190.91,11856.78,11964.38,192,8137.21
2018/7/18,11988.19,12123.72,11973.49,11982.49,172,7497.55
2018/7/19,11971.46,11983.56,11683.93,11770.43,197,8093
2018/7/20,11771.64,11818.81,11632.29,11811.55,176,7223.53
2018/7/23,11347.5,11498.51,11136.63,11330.9,415,15882.52
2018/7/24,11226.3,11550.04,11166.66,11447.66,381,14717.06
2018/7/25,11427.1,11624.29,11407.04,11606.62,249,9738.09
2018/7/26,11619.2,11662.47,11455.05,11473.66,201,8002.54
2018/7/27,11454.91,11505.46,11322.59,11363.94,224,7626.81
2018/7/30,11316.23,11321.58,10956.86,11044.77,326,10924.72
2018/7/31,10976.31,11188.13,10975.79,11073.86,232,7372.85
2018/8/1,11085.67,11114.44,10867.59,10888.47,206,7028.37
2018/8/2,10864.28,10902.61,10657.16,10900.17,254,8959.2
2018/8/3,10861.52,10906.37,10535.43,10536.71,230,8011.72
2018/8/6,10429.85,10477.83,10037.04,10116.59,301,10643.35
2018/8/7,10130.94,10353.51,9994.52,10350.49,229,8002.44
2018/8/8,10340.81,10371.33,10100.86,10119.31,174,5758.27
2018/8/9,10084.93,10574.05,10062,10501.53,241,8444.96
2018/8/10,10498.89,10811.95,10490.79,10754.33,223,8190.25
2018/8/13,10649.19,10804.73,10571.83,10791.59,167,6036.45
2018/8/14,10797.71,10844.01,10713.73,10780.53,144,5447.61
2018/8/15,10772.21,10772.21,10350.68,10369.94,226,7595.58
2018/8/16,10221.05,10510.54,10192.19,10332.42,169,5960.39
2018/8/17,10386.75,10421.22,9936.26,9994.18,289,9585.37
2018/8/20,9918.48,9978.2,9528.01,9799.39,264,9287.19
2018/8/21,9815.33,10226.75,9814.28,10226.33,246,8625.22
2018/8/22,10199.51,10263.61,10102.38,10158.21,179,6016.45
2018/8/23,10179.61,10299.52,10110.4,10238.16,169,5951.91
2018/8/24,10209.83,10356.02,10126.95,10258.19,184,6603.51
2018/8/27,10304.79,10695.7,10304.35,10654.34,289,10632.68
2018/8/28,10659.22,10675.2,10559.52,10626.44,221,8226.03
2018/8/29,10617.22,10626.29,10546.82,10570.07,172,6042.04
2018/8/30,10566.19,10619.46,10410.18,10434.6,153,5626.87
2018/8/31,10362.91,10362.91,10134.39,10196.43,282,9436.88
2018/9/3,10132.24,10169.21,10018.95,10166.42,241,7216.3
2018/9/4,10185.08,10257.52,10058.53,10218.69,209,6917.57
2018/9/5,10207.9,10253.61,10106,10111.94,175,5728.07
2018/9/6,10048.42,10145.23,9938.24,9971.99,162,5368.24
2018/9/7,10013.54,10244.37,10013.54,10158.09,202,6896.15
2018/9/10,10161.45,10206.35,9952.71,9970.45,165,5840.27
2018/9/11,9974.23,10094.56,9939.79,10025.62,135,4663.73
2018/9/12,10017.66,10017.66,9727.7,9740.6,217,8006.09
2018/9/13,9860.63,9894.31,9251.88,9561.4,341,12057.63
2018/9/14,9530,9572.76,9425.31,9498.48,188,6448.41
2018/9/17,9440.73,9505.67,9252.94,9266.79,167,5690.85
2018/9/18,9245.24,9475.84,9192.48,9468.69,196,6866.47
2018/9/19,9436.49,9720.92,9410.99,9622.89,215,7430.05
2018/9/20,9603.76,9680.78,9540.83,9580.74,149,4782.38
2018/9/21,9597.95,9820.37,9530.32,9802.32,224,7190.93
2018/9/25,9718.62,9858.75,9696.83,9813.05,144,4770.06
2018/9/26,9848.55,10096.5,9818.36,9989.98,251,8803.31
2018/9/27,9988.63,10176.18,9968.9,10058.88,225,7958.43
2018/9/28,10045.47,10171.04,10045.12,10171.04,176,6179.01
2018/10/8,9946.11,9970.06,9661.41,9702.77,205,7210.09
2018/10/9,9692.05,9811.27,9648.59,9698.28,166,5815.98
2018/10/10,9745.1,9764.23,9456.17,9583.9,163,5309.98
2018/10/11,9223.23,9415.27,9162.77,9247.72,247,7699.16
2018/10/12,9262.3,9431.96,9206.15,9377.76,202,6554.23
2018/10/15,9386.08,9524.05,9304.81,9320.59,156,5057.3
2018/10/16,9321.4,9398.44,9061.76,9152.16,189,5763.8
2018/10/17,9260.21,9292.43,8843.82,9063.77,208,6520.63
2018/10/18,8914.69,8958.62,8682.52,8710.9,195,6193.67
2018/10/19,8543.57,8866.44,8499.62,8840.18,306,8596.04
2018/10/22,8872.72,9347.17,8872.72,9288.28,868,18113.85
2018/10/23,9232.89,9245.36,8961.79,9036.94,555,12259.12
2018/10/24,8981.77,9022.99,8774.08,8867.88,390,9182.52
2018/10/25,8590.22,8772.49,8528.22,8732.17,335,7820.14
2018/10/26,8792.96,8830.45,8599.25,8650.64,416,8990.94
2018/10/29,8641.96,8641.96,8378.76,8423.32,395,8877.12
2018/10/30,8402.23,8654.47,8333.18,8565.19,384,9158.18
2018/10/31,8603.49,8864.44,8601.59,8834.86,387,8886.56
2018/11/1,8902.87,9083.27,8891.17,8922.77,435,10324.96
2018/11/2,9168.03,9402.6,9140.1,9394.33,526,13019
2018/11/5,9336.54,9390.73,9158.84,9293.88,357,8770.36
2018/11/6,9306.09,9325.33,9208.43,9321.75,267,6945.19
2018/11/7,9331.79,9405,9263.46,9271.8,259,7045.31
2018/11/8,9358.13,9387.28,9253.06,9285.28,217,5867.2
2018/11/9,9223.21,9264.96,9172.52,9214.8,225,5533.34
2018/11/12,9215.01,9353.36,9115.99,9326.88,278,6913.26
2018/11/13,9209.29,9469.84,9189.71,9423.54,350,8553.92
2018/11/14,9430.21,9452.89,9322.14,9330.52,270,6744.24
2018/11/15,9297.67,9358.92,9220.98,9358.15,257,6992.59
2018/11/16,9339.26,9342.74,9098.94,9209.21,366,10153.04
2018/11/19,9200.22,9326.77,9187.24,9310.62,384,9048.43
2018/11/20,9255.25,9281.28,9165.83,9181.73,273,6778.83
2018/11/21,9112.57,9360.29,9108.06,9325.92,266,7728.94
2018/11/22,9330.57,9392.65,9264.12,9310.79,215,5707.35
2018/11/23,9278.66,9311.33,9118.11,9130.84,289,8721.15
2018/11/26,9115.22,9186.45,9069.36,9100,179,5085.37
2018/11/27,9128.78,9172.56,9061.36,9122.2,178,4894.79
2018/11/28,9124.02,9176.42,9004.92,9160.31,290,6594.53
2018/11/29,9191.26,9270.67,9109.33,9109.5,367,8345.13
2018/11/30,9099.66,9240.17,9071.96,9230.43,288,7047.27
2018/12/3,9426.69,9561.72,9348.45,9524.3,400,11106.91
2018/12/4,9495.72,9615.39,9473.66,9610.23,321,8018.37
2018/12/5,9483.07,9781.68,9474.28,9686.02,382,10289.41
2018/12/6,9599.5,9668.46,9201.77,9237.03,404,12123.33
2018/12/7,9086.26,9109.82,8828.31,8838.68,404,11973.5
2018/12/10,8662.48,8745,8612.45,8673.29,352,9420.03
2018/12/11,8664.23,8777.38,8664.23,8759.86,248,7009.71
2018/12/12,8776.06,8784.21,8631.46,8655.77,188,5452.85
2018/12/13,8646.04,8789.32,8625.02,8743.98,254,7317.58
2018/12/14,8682.58,8682.75,8479.08,8503.35,327,9236.59
2018/12/17,8418.75,8419.83,8221.55,8357.06,302,8997.49
2018/12/18,8294.81,8386,8243.62,8280.03,239,6619.48
2018/12/19,8284.2,8291.2,7990.47,8008.76,339,9175.98
2018/12/20,7954.5,7987.25,7863.73,7906.29,331,8413.11
2018/12/21,7861.12,7865.57,7664.38,7720.2,639,11127.86
2018/12/24,7715.79,7937.56,7699.21,7918.76,442,8215.39
2018/12/25,7824.75,7952.69,7784.48,7933.18,458,8251.42
2018/12/26,7927.63,8004.61,7888.93,7891.42,438,7084.63
2018/12/27,7997.39,8019.06,7812,7822.02,534,9015.55
2018/12/28,7827.88,7896.07,7766.51,7881.37,445,7999.83
2019/1/2,7860.17,7863.3,7577.14,7580.94,462,10142.17
2019/1/3,7514.31,7524.76,7334.73,7365.66,427,8752.76
2019/1/4,7263.93,7600.17,7257.89,7600.17,682,10900.48
2019/1/7,7612.4,7630.85,7552.87,7621.03,526,8864.23
2019/1/8,7606.96,7675.42,7591.84,7648.94,396,6504.03
2019/1/9,7673.57,7860.86,7644.87,7759.96,582,9474.29
2019/1/10,7733.58,7810.43,7661.31,7723.68,450,7487.06
2019/1/11,7726.91,7753.46,7631.35,7700.31,311,5624.31
2019/1/14,7704.93,7707.45,7518,7527.23,337,6378.07
2019/1/15,7542.24,7767.07,7528.63,7765.15,413,8374.35
2019/1/16,7766.12,7910.98,7731.69,7886.49,395,8401
2019/1/17,7879.34,7957.56,7857.97,7859.06,400,7826.76
2019/1/18,7875.64,8103.63,7875.36,8086.99,455,9956.55
2019/1/21,8093.41,8222.61,8086.5,8117.41,414,9484.75
2019/1/22,8106.99,8106.99,7912.95,7943.57,356,7036.18
2019/1/23,7907.21,7971.43,7894.66,7942.91,310,5288.28
2019/1/24,7946.99,8001.99,7848.67,7987.66,265,5655.25
2019/1/25,7988.29,8035.88,7945.41,7965.37,387,6547.32
2019/1/28,7968.02,7968.55,7803.73,7806.31,414,8648.19
2019/1/29,7786.1,7888.32,7780.45,7862.39,346,6855.79
2019/1/30,7835.02,7913.96,7798.13,7807.05,310,5874.29
2019/1/31,7826.96,7863.82,7780.97,7821.91,368,7313.37
2019/2/1,7883.65,8121.88,7867.22,8109.43,455,8967.49
2019/2/11,8080.75,8311.5,8077.87,8301.05,457,9464.34
2019/2/12,8336.86,8596.17,8332.72,8556.48,661,13410.35
2019/2/13,8590.51,8723,8533.49,8687.96,650,12731.79
2019/2/14,8679.39,8775.6,8629.82,8738.09,579,10489.76
2019/2/15,8720.99,8758.88,8601.87,8628.03,744,11971.98
2019/2/18,8712.46,8968.06,8712.46,8968.06,779,14696.94
2019/2/19,8984.62,9017.55,8791.76,8873.69,892,16706.97
2019/2/20,8836.24,8850.37,8670.04,8768.79,705,13482.9
2019/2/21,8759.66,8857.44,8688.1,8718.36,681,12763.98
2019/2/22,8709.34,8814.62,8622.63,8814.62,630,12376.27
2019/2/25,8836.47,9140.15,8836.47,9131.14,1045,22758.62
2019/2/26,9159.89,9585.01,9105.33,9229.45,1180,27312.38
2019/2/27,9205.7,9303.18,9079.68,9159.55,739,16632.94
2019/2/28,9168.49,9408.39,9168.49,9408.39,892,18202.61
2019/3/1,9545.74,9566.57,9363.79,9476.36,881,17389.23
2019/3/4,9536.75,9733.03,9495.98,9576.27,892,23102.48
2019/3/5,9536.57,9635.4,9498.02,9634.87,669,16301.49
2019/3/6,9646.87,9706.48,9520.03,9631.39,748,18204.38
2019/3/7,9653.36,9654.33,9444.56,9530.41,776,19401.57
2019/3/8,9417.24,9615.67,9332.59,9342.56,829,18238.26
2019/3/11,9441.06,9622.27,9391,9620.57,876,21737.75
2019/3/12,9687.14,9730.1,9537.57,9628.64,910,21236.58
2019/3/13,9618.2,9707.53,9551.63,9598.83,785,18996.11
2019/3/14,9572.81,9681.19,9449.41,9509.9,703,16208.77
2019/3/15,9533.51,9753.31,9508.27,9646.71,617,16025.93
2019/3/18,9695.8,10095.43,9664.33,10092.11,938,24754
2019/3/19,10103.27,10130.31,9890.12,9957.11,853,20072.76
2019/3/20,9924.46,10003.4,9784.98,9931.96,767,17812.25
2019/3/21,9950.77,9968.99,9855.71,9930.12,704,16674.73
2019/3/22,9938.43,10048.83,9868.57,10048.83,666,16454.34
2019/3/25,9879.69,10037.71,9805.24,9805.6,723,17976.46
2019/3/26,9855.95,9886.95,9623.52,9650.17,629,14975.19
2019/3/27,9758.77,9985.71,9750.94,9975.69,724,18658.28
2019/3/28,9961,10079.16,9902.88,10001.22,662,16141.33
2019/3/29,9988.51,10279.38,9936.98,10252.59,775,20272.12
2019/4/1,10313.58,10497.49,10313.29,10477.07,893,23100.03
2019/4/2,10473.79,10473.79,10318.39,10389.71,799,20354.76
2019/4/3,10351.59,10469.91,10310.07,10456.77,896,20851.27
2019/4/4,10472.35,10482.2,10375.61,10481.25,904,21493.27
2019/4/8,10502.84,10535.27,10250.84,10352.85,874,22288.52
2019/4/9,10327.96,10569.11,10237.64,10545.29,701,19810.62
2019/4/10,10520.37,10788.74,10458.4,10705.21,957,25489.96
